name	dMPALA_sv1	dMPASA_sv1	dMPALN_sv1	dMPASN_sv1	dMPAR_sv1	dA_sv1	dBPC_sv1	dBPR_sv1	dBPAR_sv1	dCL_sv1	dCi_sv1	dCMBD_sv1	dCMX_sv1	dCMY_sv1	dCo_sv1	dCHA_sv1	dCHC_sv1	dE_sv1	dOEX_sv1	dOEY_sv1	dMECD_sv1	dMARA_sv1	dOSA_sv1	dR_sv1	dSC_sv1	dAZRM_sv1	dNZRM_sv1	dMPALA_sv2	dMPASA_sv2	dMPALN_sv2	dMPASN_sv2	dMPAR_sv2	dA_sv2	dBPC_sv2	dBPR_sv2	dBPAR_sv2	dCL_sv2	dCi_sv2	dCMBD_sv2	dCMX_sv2	dCMY_sv2	dCo_sv2	dCHA_sv2	dCHC_sv2	dE_sv2	dOEX_sv2	dOEY_sv2	dMECD_sv2	dMARA_sv2	dOSA_sv2	dR_sv2	dSC_sv2	dAZRM_sv2	dNZRM_sv2	dMPALAt	dMPASAt	dMPALNt	dMPASNt	dMPARt	dAt	dBPCt	dBPRt	dBPARt	dCLt	dCit	dCMBDt	dCMXt	dCMYt	dCot	dCHAt	dCHCt	dEt	dOEXt	dOEYt	dMECDt	dMARAt	dOSAt	dRt	dSCt	dAZRMt	dNZRMt	PH
664	9811000000	3076760000	0.589093	0.184742	3.18874	129052	14165	1554.78	0.109762	1433.96	31483.7	-2.34001	1351.34	1084.09	0.161036	801387	3579.86	0.273037	843	1294	1476.98	1071940	129052	7680.82	3	12887800000	0.773834	11192200000	9685140000	0.581841	0.503497	1.1556	138693	17216	2137.03	0.12413	1476.3	42306.3	13.6346	1280.37	1067.65	0.102419	1354170	4317.39	0.00521055	1464	1402	1543.75	1653650	138693	12904.9	3	20877300000	1.08534	42775400000	2916960000	1.14498	0.0780791	14.6644	193285	10734	596.108	0.0555346	2238.41	8195.97	28.2532	1308.25	988.492	0.205656	939846	5013.53	0.760945	1935	1515	2305.56	1630140	193285	347.538	1	45692400000	1.22306	1210
670	13563100000	6282440000	0.696046	0.322409	2.15889	139592	15538	1729.54	0.11131	1270.31	166456	1.0365	1298.01	1196.25	0.144951	963027	3716.26	0.134591	1163	1111	1351.46	1289820	139592	198490	18	19845500000	1.01846	16242300000	6971240000	0.667178	0.286355	2.3299	156028	15648	1569.33	0.10029	1301.3	83261.2	4.08268	1192.82	1170.45	0.156983	993915	3709.55	0.159505	1093	1112	1342.08	1167060	156028	44430.6	7	23213500000	0.953533	48683300000	7470410000	0.552117	0.0847219	6.51682	296944	14288	687.493	0.0481168	1627.86	163194	-12.4473	1418.17	1086.64	0.289585	1025410	4098.35	0.538653	1236	1452	1676.57	1375230	296944	89687.4	18	56153800000	0.636839	1268
676	1782630000	294022000	0.661699	0.109139	6.06293	51904	5883	666.802	0.113344	808.912	9083.21	-4.24079	1398.57	1402.51	0.280971	184731	1874.59	0.513847	315	788	833.179	246184	51904	1589.56	2	2076660000	0.770838	3227100000	2087130000	0.924302	0.597793	1.54619	59088	11306	2163.31	0.191342	1258.92	79414.1	7.47943	1259.52	1383.11	0.0869119	679861	3170.82	0.0460158	1252	820	1296.23	937940	59088	106732	9	5314230000	1.5221	11225600000	262672000	1.07861	0.0252388	42.7363	102017	7199	508.009	0.0705667	1450.48	37205.4	6.43809	1318.89	951.128	0.33073	308460	3030.2	0.910634	1446	352	1493.91	472941	102017	13568.7	7	11488300000	1.10385	1057
682	8054830000	3623460000	0.38962	0.17527	2.22296	143783	9188	587.13	0.0639018	1064.41	12483.8	15.9534	1282.35	1323.21	0.267502	537503	2882.54	0.143985	688	967	1098.96	653330	143783	1083.89	2	11678300000	0.56489	9246060000	4858750000	0.551311	0.289711	1.90297	129503	12476	1201.91	0.0963375	1058.46	30000.2	-38.6258	1051.4	1307.92	0.230325	562263	2987.17	0.0967524	879	973	1140.95	824244	129503	6949.75	4	14104800000	0.841022	9706110000	5604160000	0.290932	0.16798	1.73195	182653	7979	348.554	0.0436839	1089.11	56899.8	-11.2177	1633.08	1092.24	0.322667	566073	2918.16	0.0717819	992	746	1109.82	651381	182653	17725.3	10	15310300000	0.458912	712
688	3139800000	1964720000	0.539964	0.337881	1.59809	76255	10370	1410.23	0.135991	924.52	430.867	9.73709	1318.26	1354.08	0.154708	492898	2620.57	0.0529938	853	875	959.266	620733	76255	2.43455	6	5104520000	0.877845	2552970000	1080550000	0.539568	0.228372	2.36267	68786	8245	988.283	0.119865	864.16	17858.4	-12.7878	1166.05	1363.74	0.161531	425837	2535.36	0.164215	775	859	963.314	589510	68786	4636.44	3	3633520000	0.76794	8571500000	3074950000	0.492376	0.176636	2.78753	131941	7601	437.887	0.0576091	1139.4	24523	-53.6524	1481.88	1038.99	0.25246	522622	2938.66	0.222738	850	957	1168.01	712311	131941	4557.92	5	11646400000	0.669012	1154
307	12778500000	2712100000	0.946874	0.200963	4.71167	116170	13116	1480.84	0.112903	1455.55	50207.5	9.54661	1288.54	1068.25	0.121286	957822	3908.57	0.422292	967	1372	1498.71	1212410	116170	21699.2	5	15490600000	1.14784	14244100000	1391820000	0.882525	0.0862332	10.2342	127044	10429	856.113	0.0820897	1421.08	24798	-25.604	1214.42	1019.14	0.184363	689099	3471.24	0.675637	763	1396	1463.46	925104	127044	4840.37	3	15635900000	0.968758	26393200000	2603690000	0.65234	0.0643533	10.1369	201145	8168	331.682	0.0406075	1464.21	28338.4	-40.9699	1439.7	1178.66	0.365916	549702	3393.71	0.673083	925	1315	1508.14	770680	201145	3992.46	5	28996900000	0.716694	1481
694	9281770000	7886940000	0.5228	0.444236	1.17685	133244	18242	2497.45	0.136907	1215.32	69563.1	1.31477	1315.76	1218.56	0.141393	942364	3537.69	0.00660031	1118	1110	1261.5	1176620	133244	36317.1	5	17168700000	0.967035	9552810000	5523010000	0.488728	0.28256	1.72964	139808	15715	1766.43	0.112404	1134.85	95647.4	0.492641	1213.68	1201.62	0.191663	729449	3184.61	0.0714507	906	1117	1172.85	896516	139808	65435.6	10	15075800000	0.771289	39558900000	4757160000	0.629362	0.075684	8.31565	250710	12044	578.589	0.0480396	1572.69	38362.3	-69.6803	1409.68	1124.54	0.348773	718835	3714.72	0.616708	1060	1375	1607.23	1029470	250710	5869.99	5	44316000000	0.705046	1147
313	10491800000	7809770000	0.464203	0.345537	1.34343	150339	14958	1488.25	0.0994951	1268.46	36646.5	10.3978	1277.3	1232.55	0.164509	913865	3652.84	0.0214764	1094	1017	1337.12	1100670	150339	8932.9	3	18301600000	0.80974	8188410000	2292060000	0.688747	0.192791	3.57251	109036	10745	1058.87	0.0985454	1139.56	41948.1	-26.9818	1000.46	1272.84	0.185051	589223	3001.26	0.316523	896	1015	1165.04	817996	109036	16138.2	5	10480500000	0.881538	20301300000	12990900000	0.263306	0.16849	1.56274	277672	17267	1073.75	0.0621849	1442.9	205252	-23.7909	1684.13	1090.16	0.295095	940958	3794.02	0.0482176	1177	1157	1464.7	1301450	277672	151720	19	33292200000	0.431796	1330
1	10040800000	1402880000	0.608414	0.0850063	7.15728	128465	8753	596.388	0.0681353	1201.14	58960	23.1206	1316.57	1106.18	0.217474	590714	3089.33	0.569754	814	1174	1237.81	780216	128465	27060.2	9	11443700000	0.69342	11846300000	8647170000	0.557946	0.407271	1.36996	145712	17705	2151.28	0.121507	1342.16	2863.79	29.2199	1270.74	1094.83	0.130133	1119710	3940.31	0.0243687	1275	1206	1439.14	1490390	145712	56.2843	6	20493500000	0.965217	54980300000	9942470000	0.566885	0.102514	5.52985	311427	11961	459.387	0.0384071	1745.09	23557.2	9.4114	1314.9	985.112	0.278306	1119010	4586.69	0.481239	1690	1084	1837.29	1449210	311427	1781.93	3	64922800000	0.669398	835
7	15730300000	4495700000	0.987936	0.28235	3.49897	126184	15005	1784.3	0.118914	1513.55	67155.9	17.6931	1338.03	910	0.101691	1240850	4146.87	0.308529	1173	1360	1557.71	1591760	126184	35740.8	6	20226000000	1.27029	17746000000	790003000	1.34702	0.0599659	22.4631	114779	8466	624.445	0.0737591	1490.7	55395.6	35.8933	1269.92	1036.7	0.190664	601996	3563.92	0.836786	670	1418	1528.25	925525	114779	26735.5	8	18536000000	1.40699	34852100000	7734710000	0.596579	0.132399	4.50593	241702	9974	411.584	0.0412657	1542.46	13696.4	6.55523	1276.73	1053.55	0.286379	843995	3926.01	0.405458	1036	1541	1587.48	1191420	241702	776.13	2	42586800000	0.728978	1382
13	12388400000	7324240000	0.956449	0.56547	1.69142	113809	16000	2249.38	0.140586	1359.31	180641	-6.96046	1236.55	1048.65	0.0992308	1146910	3924.83	0.0659971	1198	1224	1402.28	1442920	113809	286720	14	19712600000	1.52192	11570700000	2873120000	0.766157	0.190245	4.02721	122891	12008	1173.33	0.0977126	1334.94	75034.6	-10.4454	1233.93	1079.56	0.175424	700537	3369.59	0.362602	862	1200	1370.76	995115	122891	45814.6	8	14443800000	0.956402	40507500000	6457110000	0.661947	0.105518	6.27331	247375	10399	437.147	0.0420374	1601.68	61394.7	-73.1739	1411.23	1194.16	0.278233	889094	4067.86	0.525657	1127	1515	1677.79	1145220	247375	15237.2	8	46964600000	0.767466	1471
19	6396770000	1670270000	0.696806	0.181945	3.82978	95813	9642	970.308	0.100634	1103.06	38074.4	7.13207	1341.28	1252.61	0.194483	492654	2763.86	0.343281	719	1072	1124.33	654085	95813	15130.1	5	8067050000	0.878751	5261650000	3883590000	0.592474	0.437301	1.35484	94238	13627	1970.49	0.144602	1076.36	129.728	-30.9676	1192.34	1256.93	0.128201	735080	3213.47	0.0227063	1007	1067	1164.73	950310	94238	0.178583	9	9145230000	1.02978	15433500000	1243000000	0.642011	0.0517071	12.4163	155046	7614	373.908	0.049108	1425.81	23500.1	57.3254	1461.76	992.472	0.324414	477927	3171.49	0.724078	1154	875	1454.61	696618	155046	3561.88	4	16676500000	0.693718	1006
25	13645000000	3613120000	0.503412	0.133301	3.77651	164636	13714	1142.36	0.0832989	1281.76	91766.1	-5.14337	1239.87	1037.64	0.258538	636797	3239.78	0.337892	640	1254	1320	780203	164636	51149.3	9	17258100000	0.636713	14815400000	11121800000	0.636701	0.477966	1.33211	152542	19731	2552.17	0.129348	1316.51	267649	6.30519	1293.86	1018.44	0.131597	1159160	3952.63	0.0202795	1268	1263	1381.05	1458150	152542	469615	18	25937300000	1.11467	78534300000	7337260000	0.602268	0.0562684	10.7035	361106	13593	511.677	0.0376427	1841.95	15	-6.76043	1356.84	1204.78	0.372038	970617	4288.56	0.687424	1608	1026	1882.21	1413020	361106	0.000623086	5	85871500000	0.658536	1362
31	7200530000	2534000000	0.915243	0.322091	2.84157	88698	11874	1589.57	0.13387	1331.66	48078.4	14.9895	1284.02	1134.48	0.098063	904500	3643.19	0.229805	1117	1305	1374.74	1118630	88698	26060.7	5	9734520000	1.23733	6152350000	587493000	0.959937	0.0916651	10.4722	80057	7455	694.218	0.0931211	1339.34	12044.5	24.3889	1274.67	1159.81	0.187299	427430	3038.05	0.681724	594	1282	1372.51	665831	80057	1812.09	2	6739850000	1.0516	15366500000	1430650000	0.899764	0.0837698	10.7409	130684	7244	401.545	0.0554314	1508.45	5890.94	22.4084	1281.21	1104.85	0.210632	620438	3679.17	0.688328	940	1447	1579.29	952761	130684	265.55	1	16797100000	0.983534	1476
37	6460930000	4760470000	0.471601	0.34748	1.3572	117047	13776	1621.38	0.117696	1178.52	183.137	6.60534	1327.16	1139.55	0.139965	836257	3493.91	0.0229635	1177	1113	1288.72	1124730	117047	0.286545	10	11221400000	0.819081	6898640000	2782990000	0.539138	0.217495	2.47885	113118	14470	1850.99	0.127919	1178.93	86133.1	-8.17425	1257.17	1163.04	0.161247	701522	3259.32	0.180708	885	1122	1235.75	938132	113118	65585.7	8	9681640000	0.756633	29849600000	1211820000	0.882057	0.0358094	24.632	183959	10572	607.566	0.0574693	1760.24	7997.33	31.0269	1340.93	1061.84	0.296862	619679	3951.33	0.850033	1146	1578	1812.14	932463	183959	347.671	1	31061400000	0.917866	1116
43	4590900000	1019540000	0.447966	0.0994834	4.50292	101234	8887	780.161	0.0877867	966.364	28219.8	48.7844	1302.24	1261.46	0.321701	314684	2283.81	0.405205	458	935	995.091	425964	101234	7866.51	4	5610440000	0.54745	5804640000	3906610000	0.580987	0.391012	1.48585	99955	14920	2227.07	0.149267	1113.89	86089.1	12.0232	1301.38	1270.12	0.13117	762027	3233.94	0.0381997	1065	969	1159.17	1026820	99955	74146.8	7	9711250000	0.972	20393500000	516160000	0.792377	0.0200551	39.5101	160428	7392	340.599	0.0460767	1428.74	10945.4	28.5938	1319.56	1039.86	0.40197	399104	3068.05	0.903696	1354	584	1471.27	578547	160428	746.766	2	20909700000	0.812432	1079
46	8314260000	7100270000	0.581919	0.496951	1.17098	119531	14867	1849.12	0.124378	1396.38	1890.16	-0.955118	1330.92	1130.76	0.104572	1143050	3974.49	0.00620255	1320	1102	1437.62	1364070	119531	29.8894	13	15414500000	1.07887	9158340000	3445850000	0.578436	0.217638	2.65778	125829	12276	1197.66	0.097561	1136.89	56234.7	2.5102	1218.57	1124.64	0.159255	790109	3278.89	0.205409	910	1075	1171	918494	125829	25132	6	12604200000	0.796074	47821800000	7727220000	0.62005	0.10019	6.18874	277715	12268	541.936	0.0441748	1953.16	8693.58	-11.6235	1391.31	1073.62	0.284106	977504	4445.79	0.520977	1062	1646	2010.27	1445620	277715	272.143	1	55549000000	0.72024	924
52	9222280000	5046890000	0.548656	0.300252	1.82732	129649	13186	1341.09	0.101705	1185.12	31904.2	39.0085	1305.89	1115	0.156288	829553	3399.3	0.0856242	1031	1140	1231.46	1070310	129649	7851.01	3	14269200000	0.848907	11723800000	6368720000	0.504068	0.273825	1.84084	152507	15083	1491.71	0.0989004	1247.04	103935	17.2191	1223.24	1102.99	0.177623	858600	3515.09	0.087606	1033	1130	1311.96	1117360	152507	70832.2	10	18092500000	0.777893	41560500000	3722850000	0.80388	0.0720089	11.1636	227376	11476	579.211	0.0504715	1843.7	38283	-14.1889	1364.16	1142.31	0.267096	851289	4183.33	0.698186	1399	1409	1879.03	1201050	227376	6445.65	5	45283300000	0.875889	1448
58	13808900000	5400310000	0.610752	0.23885	2.55705	150365	13542	1219.6	0.0900609	1390.25	22047.6	9.87258	1311.13	1014.7	0.145676	1032190	3933.45	0.191613	1246	1354	1481.98	1333250	150365	3232.77	2	19209200000	0.849602	13187800000	1320510000	0.870145	0.0871289	9.98687	123109	9658	757.678	0.0784508	1412.2	24158.5	33.2529	1263.16	1030.63	0.193361	636681	3510.54	0.669066	731	1393	1456.95	988908	123109	4740.79	3	14508300000	0.957274	22414100000	8662790000	0.490225	0.189467	2.5874	213827	10796	545.084	0.0504894	1538.66	16360.9	39.0645	1386.07	1093.6	0.207477	1030610	4003.45	0.1958	1140	1531	1589.11	1397400	213827	1251.85	2	31076900000	0.679692	1197
64	20752400000	4163090000	0.706245	0.141678	4.98485	171418	14732	1266.1	0.085942	1317.25	52177	-1.71328	1239.74	1082.84	0.188356	910076	3747.9	0.44332	1223	1308	1407.27	1077480	171418	15881.8	5	24915500000	0.847923	16532300000	4405240000	0.574774	0.153156	3.75287	169597	16970	1698.03	0.100061	1420.24	778.103	15.2246	1100.3	1102.8	0.18388	922323	3759.16	0.335474	999	1258	1462.51	1106610	169597	3.5699	9	20937500000	0.72793	24646100000	20391100000	0.289076	0.239168	1.20867	291990	12265	515.19	0.0420049	1549.35	9729.63	48.6305	1572.03	1198.38	0.269606	1083030	4406.81	0.00892607	1355	1550	1717.78	1735330	291990	324.209	1	45037200000	0.528244	1208
70	16074100000	4215570000	0.513086	0.134561	3.81303	176998	16669	1569.82	0.0941762	1422.42	62485.8	6.57699	1368.4	1102.56	0.194789	908663	3615.11	0.341596	997	1353	1464.77	1201650	176998	22059.4	5	20289700000	0.647647	14908200000	4247830000	0.451084	0.128528	3.50961	181796	15275	1283.45	0.0840228	1357.81	49	8.3675	1305.29	1081.85	0.195701	928948	3720.17	0.309695	966	1344	1433.27	1286680	181796	0.0132071	7	19156100000	0.579612	29171000000	2688420000	0.619424	0.0570865	10.8506	217011	9940	455.293	0.0458041	1824.85	15350	20.6909	1213.6	985.536	0.303335	715418	4070.81	0.690947	1323	1413	1879.6	962745	217011	1085.77	2	31859400000	0.67651	1143
76	14786600000	10682000000	0.526526	0.380368	1.38425	167581	18526	2048.04	0.11055	1475.63	118225	7.57482	1301.44	1054.59	0.128861	1300480	4350.7	0.0259734	1453	1369	1607.76	1758490	167581	83405.2	8	25468700000	0.906894	12629200000	546368000	0.915818	0.0396205	23.1148	117431	7804	518.623	0.066456	1317.14	20030.1	38.9107	1251.91	1114.35	0.233	503995	3096.94	0.841005	570	1318	1356.54	678890	117431	3416.52	3	13175500000	0.955439	44273400000	2274930000	0.770021	0.0395665	19.4614	239784	11417	543.606	0.0476137	1998.31	24728.8	31.6421	1311.11	1029.38	0.282986	847336	4344.31	0.814064	661	1964	2053.78	1283350	239784	2550.27	3	46548400000	0.809588	982
79	12641500000	1225430000	1.0041	0.0973337	10.316	112205	10100	909.14	0.0900138	1397.03	616.333	-22.684	1493.28	1045.95	0.217464	515970	3195.87	0.677756	758	1249	1438.94	698551	112205	3.38547	8	13866900000	1.10143	13448800000	6783150000	0.639269	0.322427	1.98268	145044	16319	1836.06	0.112511	1357.82	197727	0.269321	1310.06	995.263	0.125066	1159740	3997.54	0.108545	1263	1293	1424.84	1381710	145044	269546	16	20231900000	0.961696	28607300000	14856400000	0.356712	0.185248	1.92559	283191	14249	716.951	0.0503159	1492.05	22723.8	8.37024	1272.36	744.479	0.241225	1173970	4094.69	0.100094	1488	1129	1531.65	1397630	283191	1823.4	2	43463700000	0.54196	1104
85	9192860000	2581100000	0.437754	0.122909	3.5616	144914	11331	885.984	0.0781912	1153.85	47975.1	-2.38146	1253.94	1216.19	0.231419	626197	3133.52	0.315347	646	1070	1185.34	686216	144914	15882.6	6	11774000000	0.560663	9839210000	8006860000	0.447212	0.363928	1.22885	148328	16858	1915.97	0.113654	1292.69	3095.03	-5.92267	1259.82	1209.47	0.142478	1041060	3762.8	0.0105422	1245	1074	1326.61	1275160	148328	64.5811	12	17846100000	0.811141	30070500000	2535880000	0.593074	0.0500145	11.858	225173	10504	489.997	0.0466486	1645.82	41144.2	-11.3505	1277.35	1196.83	0.361963	622089	3647	0.713105	1428	833	1695.2	1077950	225173	7517.98	6	32606400000	0.643088	1135
91	6599920000	6168220000	0.376623	0.351988	1.06999	132378	15419	1795.96	0.116477	1097.31	36189.5	9.07532	1323.1	1316.24	0.182671	724682	3174.78	0.00114317	992	851	1133.44	839400	132378	9893.48	3	12768100000	0.728611	6407580000	5294470000	0.347759	0.287347	1.21024	135740	14076	1459.66	0.103698	1005.36	41590.1	0.285491	1224.28	1316.05	0.216806	626090	2913.47	0.00904799	830	851	1027.33	704650	135740	12743	4	11702000000	0.635106	19620800000	325097000	1.08225	0.0179319	60.3535	134646	7567	425.259	0.0561992	1497.56	30310.4	8.70513	1312.3	1117.39	0.564229	238637	3109.25	0.935867	943	1188	1541.04	314672	134646	6823.22	7	19945900000	1.10019	1173
94	6790480000	3462810000	0.502786	0.256396	1.96098	116214	10590	965.014	0.091125	1233.49	17533.5	1.61945	1416.41	1184.31	0.154447	752454	3386.08	0.105331	976	1043	1305.94	1008900	116214	2645.32	2	10253300000	0.759182	8523900000	4006380000	0.517214	0.243099	2.12758	128376	15291	1821.33	0.119111	1185.43	85959.3	14.9393	1197.94	1262.09	0.1465	876284	3482.71	0.129981	1098	1053	1256.49	1103140	128376	57557.6	7	12530300000	0.760314	22895500000	5241400000	0.516669	0.11828	4.3682	210508	13301	840.427	0.0631852	1613.3	75972.1	-37.0954	1427.43	905.024	0.197427	1066260	4168.62	0.393676	1361	1315	1661.69	1607150	210508	27418.2	8	28136900000	0.634949	1003
97	14446700000	3201020000	0.687404	0.152311	4.51316	144970	10851	812.197	0.07485	1338.8	24582.3	13.0086	1343.1	1132.34	0.198629	729852	3489.07	0.406064	877	1243	1370.79	948299	144970	4168.37	3	17647700000	0.839715	14850600000	8862880000	0.615331	0.367233	1.67559	155352	15281	1503.1	0.0983637	1485.36	2209.03	23.9148	1325.92	1093.07	0.124388	1248930	4165.17	0.063757	1333	1205	1530.69	1596640	155352	31.4113	7	23713400000	0.982564	60627100000	4245610000	0.70028	0.0490394	14.28	294237	14602	724.648	0.0496267	1920.23	24689.6	26.009	1217.37	986.062	0.313155	939590	4386.74	0.755351	1708	1108	1974.94	1184160	294237	2071.72	3	64872700000	0.74932	1370
103	11519500000	3109730000	0.445309	0.120213	3.70434	160837	12554	979.892	0.0780542	1326.45	10129.7	4.69071	1355.31	1108.23	0.203224	791428	3430.82	0.330465	945	1286	1365.99	1056640	160837	637.982	1	14629200000	0.565522	13043500000	4578840000	0.421477	0.147957	2.84865	175918	13076	971.94	0.0743301	1348.89	21188.5	24.2103	1280.79	1067.38	0.199721	880820	3637.31	0.230724	919	1324	1429.45	1181470	175918	2552.06	2	17622300000	0.569434	26587800000	1894410000	0.591626	0.0421541	14.0348	211991	7156	241.559	0.0337562	1571.01	5223.77	-4.46781	1201.33	995.545	0.439675	482154	3483.36	0.751646	1229	1120	1618.14	757708	211991	128.721	1	28482200000	0.63378	1013
109	13758700000	407837000	1.00433	0.0297706	33.7357	117044	7431	471.786	0.063489	1290.44	17328.6	13.7311	1342.59	1182.06	0.318059	367995	2907.43	0.88816	552	1248	1329.15	506403	117044	2565.54	4	14166500000	1.0341	14973600000	2647990000	0.878926	0.155433	5.6547	130523	13098	1314.39	0.10035	1257.54	78108.4	15.9947	1313.01	1171.22	0.151986	858785	3650.59	0.489245	1080	1236	1348.09	1270690	130523	46742.1	8	17621600000	1.03436	20663300000	4548290000	0.458856	0.101001	4.54309	212208	9640	437.918	0.0454271	1407.24	74163.2	34.9787	1158.31	897.448	0.305028	695701	3412.87	0.408564	1376	817	1446.98	1046530	212208	25918.8	12	25211600000	0.559857	976
700	14320700000	10333800000	0.735991	0.531088	1.38582	139491	16900	2047.52	0.121155	1416.53	830.563	-0.629266	1336.51	1069.63	0.103805	1343780	4254.07	0.0261513	1365	1337	1463.12	1688840	139491	4.94538	5	24654500000	1.26708	14805900000	1288190000	0.826995	0.0719527	11.4936	133803	10961	897.914	0.0819189	1339.86	7866.72	3.30569	1282.71	1110.3	0.224419	596220	3237.38	0.705462	624	1326	1379.6	771459	133803	462.51	1	16094100000	0.898948	38479700000	381018000	1.559	0.0154369	100.992	157106	12173	943.197	0.0774827	1981.35	66853	16.2016	1277.8	1037.65	0.32284	486638	4094.53	0.961166	642	1890	2038.98	735716	157106	28447.8	8	38860800000	1.57444	926
706	6976330000	3352110000	0.435271	0.209147	2.08117	126600	12470	1228.29	0.0984992	1060.48	18942	19.8165	1287.57	1217.86	0.192776	656721	3086.64	0.123128	902	1026	1153.12	905997	126600	2834.11	2	10328400000	0.644418	6218370000	937526000	0.475019	0.0716172	6.63275	114415	8692	660.323	0.0759691	1029.57	28225.6	44.9541	1270.31	1249.94	0.251436	455046	2674.08	0.544602	706	1014	1060.46	556619	114415	6963.12	4	7155900000	0.546636	13341000000	1286530000	0.554181	0.0534421	10.3697	155156	7087	323.71	0.0456766	1253.45	61304.7	-3.93174	1321.28	1071.72	0.312765	496078	3136.82	0.679132	793	1215	1290.37	813832	155156	24222.5	12	14627500000	0.607623	803
712	11125300000	5520760000	0.433353	0.215044	2.01518	160227	12759	1016.01	0.0796308	1190.41	85311.7	11.1339	1286.03	1170.51	0.196036	817333	3433.58	0.11336	1131	1125	1268.24	1004730	160227	45423.6	8	16646100000	0.648397	9156700000	6316770000	0.436803	0.30133	1.44959	144786	15175	1590.49	0.10481	1262.52	91777	-1.12925	1251.89	1208.78	0.150704	960733	3651.72	0.0336853	1019	1117	1300.4	1136090	144786	58175.6	8	15473500000	0.738133	35998400000	4504990000	0.560272	0.0701148	7.99078	253479	15391	934.527	0.060719	1651.37	33092	4.57841	1353.23	1100.43	0.277416	913714	4040.88	0.604584	1194	1371	1697.91	1420590	253479	4320.21	4	40503400000	0.630387	982
112	3665050000	1862460000	0.731512	0.37173	1.96786	70783	11710	1937.25	0.165435	1048.8	93314.6	11.9867	1250.92	1322.72	0.101565	696923	3066.92	0.10635	913	989	1097.11	901056	70783	123019	10	5527500000	1.10324	3665280000	577432000	0.711041	0.112018	6.34756	71797	8084	910.22	0.112595	1002	14002.3	-9.5127	1319.94	1326.12	0.174271	411985	2570.82	0.529694	648	998	1033.1	520728	71797	2730.83	2	4242710000	0.823059	10593800000	863248000	0.718584	0.0585547	12.272	121419	7082	413.072	0.0583269	1199.35	4	-28.2959	1179.8	1133.69	0.316721	383363	2765.29	0.721322	616	1088	1229.76	497407	121419	0.000131775	4	11457000000	0.777139	961
118	5446060000	256686000	0.732396	0.0345195	21.2169	86232	4787	265.741	0.055513	1081.2	7760	7.16355	1258.79	1245.73	0.394505	218583	2421.13	0.82806	272	1070	1113.49	280081	86232	698.321	2	5702750000	0.766915	6496340000	5181150000	0.569425	0.454145	1.25384	106811	14013	1838.43	0.131194	1271.04	47148.3	19.5586	1314.17	1305.89	0.106729	1000770	3708.23	0.0126845	1226	1068	1325.97	1292480	106811	20812.1	4	11677500000	1.02357	21703100000	787122000	0.746557	0.0270759	27.5727	170502	5893	203.678	0.0345626	1464.22	4780.3	18.5065	1218.58	1143.25	0.521276	327086	3170.6	0.864906	1445	423	1508.14	464399	170502	134.023	1	22490200000	0.773633	1279
124	3255740000	511378000	0.722485	0.113481	6.3666	67129	6248	581.53	0.0930745	854.063	14126	-21.4393	1244.55	1348.42	0.258546	259640	2146.35	0.530718	497	788	884.085	354477	67129	2972.56	3	3767110000	0.835966	3443510000	1737950000	0.575622	0.290518	1.98137	77345	10346	1383.93	0.133764	898.199	31773.1	0.294585	1191.71	1344.96	0.170206	454419	2541.15	0.108351	739	793	938.598	535554	77345	13052.3	4	5181460000	0.86614	5833230000	1037800000	0.549156	0.0977016	5.62074	103064	6717	437.768	0.0651731	985.845	24801	-17.0646	1390.71	1139.67	0.252648	407935	2483.03	0.487091	971	634	1012.1	566132	103064	5968.04	5	6871040000	0.646857	952
130	9561930000	1777670000	0.786491	0.146217	5.37892	110262	11428	1184.44	0.103644	1440.17	6736.23	-18.7094	1420.6	1165.97	0.142665	772876	3587.5	0.471238	1187	1178	1500.07	982862	110262	411.536	9	11339600000	0.932708	12311100000	5807670000	0.504674	0.238077	2.11979	156186	12708	1033.98	0.0813645	1358.24	50523.5	25.1627	1297.47	1081.04	0.162787	959449	3775.09	0.128832	1305	1209	1386.54	1210410	156186	16343.5	5	18118700000	0.742751	32886400000	18701100000	0.347822	0.197792	1.75853	307489	13944	632.332	0.045348	1662.65	36055.4	-15.1003	1209.58	780.305	0.234895	1309050	4543.11	0.0756116	1514	1587	1712.53	1654820	307489	4227.77	4	51587500000	0.545614	1340
718	9061870000	1789760000	0.757	0.149511	5.06318	109411	10108	933.834	0.0923856	1096.27	39703.4	1.35786	1335.66	1137.24	0.206484	529875	2807.35	0.449088	705	1090	1132.48	691016	109411	14407.7	6	10851600000	0.906511	7544800000	3006760000	1.02939	0.410232	2.50928	85612	12505	1826.56	0.146066	1194.53	19913.2	0.64179	1156.46	1208.45	0.1197	715221	3169.4	0.184971	902	1085	1230	955501	85612	4631.79	2	10551600000	1.43962	16443900000	1667930000	0.625211	0.0634161	9.85886	162177	8744	471.445	0.0539164	1410.45	44480.9	-10.4343	1531.25	989.508	0.379188	427695	3061.48	0.66556	1160	851	1437.79	570890	162177	12199.9	7	18111800000	0.688627	1360
