iMPALA	iMPASA	iMPALN	iMPASN	iMPAR	iA	iBPC	iBPR	iBPAR	iCL	iCi	iCMBD	iCMX	iCMY	iCo	iCHA	iCHC	iE	iOEX	iOEY	iMECD	iMARA	iOSA	iR	iSC	iAZRM	iNZRM	iMPALAt	iMPASAt	iMPALNt	iMPASNt	iMPARt	iAt	iBPCt	iBPRt	iBPARt	iCaLt	iCit	iCMBDt	iCMXt	iCMYt	iCot	iCHAt	iCHCt	iEt	iMECDt	iMARAt	iRt	iSCt	iAZRMt	iNZRMt	iNI	iNL	iPH	iMLI	iBM
4927380000	583260000	0.683663	0.0809259	8.44801	84896	8963	946.28	0.105576	916.56	29625	-9.95806	1330.49	1012.56	0.289814	292933	2240.68	0.621441	440	859	934.516	362949	84896	10337.8	5	5510640000	0.764589	68262600000	4587270000	0.480264	0.0322739	14.8809	377009	12745	430.852	0.0338056	1677.39	83565.2	-10.6956	1181.99	944.696	0.460117	819377	3896.17	0.763985	1727.71	1299530	18522.5	11	72849900000	0.512537	9	17	112.245	12.47166667	141503.3295
4686520000	360806000	0.838876	0.0645835	12.989	74744	7889	832.66	0.105547	930.301	226.568	34.7203	1290.35	985.939	0.265117	281928	2266.66	0.734502	407	923	964.641	343065	74744	0.686788	10	5047330000	0.90346	79169400000	6443850000	0.470927	0.0383303	12.286	410017	16042	627.646	0.0391252	1768.33	105511	45.6317	1341.31	1074.8	0.463179	885223	4125.2	0.721592	1817.63	1057320	27151.6	11	85613300000	0.509257	12	19	118.805	9.900416667	136700.4524
2949020000	1358200000	0.302819	0.139467	2.17126	98684	10799	1181.74	0.10943	814.946	35913.3	17.9681	1278.68	1060.86	0.332111	297142	2079.48	0.136409	531	790	837.122	396767	98684	13069.6	5	4307220000	0.442286	52908300000	1112920000	0.709596	0.0149262	47.5402	273059	9480	329.125	0.0347178	1573.43	68677	7.62062	1307.66	1142.1	0.667794	408897	3467.52	0.919292	1619.83	474827	17272.9	13	54021200000	0.724522	10	16	98.089	9.8089	134345.9113
9663130000	1631150000	1.37227	0.231641	5.92412	83915	14018	2341.71	0.16705	1216.86	152023	3.7754	1300.23	1015.89	0.115865	724249	3325.02	0.505741	917	1162	1250.9	1000570	83915	275409	17	11294300000	1.60391	68272600000	1373430000	1.2447	0.0250394	49.7096	234202	15722	1055.42	0.0671301	2075.22	172818	25.665	1383.93	1059.23	0.334125	700942	4510.91	0.922675	2130.8	915607	127523	20	69646000000	1.26974	17	17	157.037	7.844117647	106993.4505
1041850000	226620000	0.981707	0.213538	4.59734	32577	6715	1384.14	0.206127	765.957	912.838	-37.4292	1077.36	1153.83	0.161146	202158	1910.25	0.413047	382	762	788.936	268532	32577	25.5786	9	1268470000	1.19525	11368300000	3187650000	0.564004	0.158146	3.56635	141973	9390	621.048	0.0661393	1090.29	84.4264	0.919789	1109.87	1588.71	0.281667	504046	3031.66	0.315859	1188.93	871164	0.0502055	6	14555900000	0.722151	11	16	83.097	7.554272727	55274.57595
3141340000	811575000	1.03808	0.268192	3.87067	55010	11759	2513.62	0.213761	1099.49	251726	-4.40322	1287.38	965.426	0.106499	516533	2776.23	0.347367	661	1047	1132.48	686367	55010	1151900	35	3952910000	1.30627	61303000000	2668120000	0.845786	0.0368116	22.9761	269222	14566	788.08	0.054104	1803.34	25268.2	23.4772	1242.47	1094.36	0.334557	804711	4092.94	0.840125	1852.58	1120280	2371.58	3	63971100000	0.882597	11	12	139.728	12.24945455	96549.91745
9409180000	987488000	0.943482	0.099018	9.52839	99864	9066	823.043	0.0907835	1150.37	13148.8	-18.9977	1237.6	868.531	0.248186	402376	2718.6	0.656161	546	1148	1181.5	595928	99864	1731.26	2	10396700000	1.0425	86057400000	11540600000	0.417799	0.0560281	7.45695	453848	17170	649.576	0.0378321	1745.97	111655	112.849	1420.27	1296.87	0.417279	1087640	4293.48	0.582945	1807.19	1509870	27469.4	13	97598000000	0.473827	12	13	144.973	12.08108333	161873.8724
823988000	643956000	0.811916	0.634521	1.27957	31857	7594	1810.24	0.238378	758.362	22327.8	-7.03457	1321.04	1252.97	0.114075	279263	2050.91	0.0150412	712	593	789.166	358418	31857	15649	4	1467940000	1.44644	10517700000	2984390000	0.586315	0.166367	3.52422	133935	10267	787.033	0.0766566	1325.79	16772.3	4.04839	1423.97	1020.32	0.187195	715485	3369.07	0.311291	1365.56	1001020	2100.35	2	13502100000	0.752683	9	12	60.654	6.739333333	47409.17031
4762370000	334519000	0.799822	0.0561813	14.2364	77164	6812	601.36	0.0882795	1202.45	8	18.9256	1253.45	855.645	0.274404	281206	2635.95	0.754702	361	1202	1237.65	431932	77164	0.000829402	8	5096890000	0.856003	83757700000	6926660000	0.523164	0.043265	12.0921	400123	15587	607.2	0.0389555	1690.66	193408	1.63874	1368.59	1212.83	0.443722	901742	4043.82	0.717808	1728.28	1147790	93488.3	25	90684300000	0.566429	11	11	167.301	10.99290909	125897.9373
2884290000	1880490000	0.397786	0.259347	1.5338	85152	15296	2747.65	0.179632	964.08	92194.5	1.45007	1291.39	999.597	0.195457	435655	2525.45	0.0443825	676	921	990.957	589623	85152	99819.5	10	4764770000	0.657132	34431500000	4090110000	0.462425	0.0549313	8.41825	272871	13342	652.356	0.0488949	1427.3	500.558	6.61067	1262.04	1081.63	0.365273	747033	3643.4	0.620387	1489.08	973922	0.918231	6	38521600000	0.517357	14	18	128.65	6.614857143	115192.4913
6176710000	861748000	0.790482	0.110285	7.16765	88396	10875	1337.91	0.123026	1234.71	167.841	2.39076	1303.98	885.727	0.159973	552569	3045.68	0.570224	708	1221	1271.75	794816	88396	0.318685	31	7038460000	0.900766	65947800000	8378000000	0.450615	0.0572461	7.87154	382558	15716	645.635	0.0410814	1658.75	88228	24.945	1239.89	981.071	0.410564	931786	4149.21	0.599943	1723.81	1272300	20347.7	11	74325800000	0.507861	13	14	171.183	9.713615385	144818.1632
3897910000	647252000	0.550052	0.0913368	6.02224	84181	9899	1164.04	0.117592	1015.28	30386.5	-0.581514	1283.51	957.287	0.202364	415988	2554.89	0.511497	579	1014	1043.61	542732	84181	10968.5	4	4545160000	0.641388	48505800000	4689000000	0.573327	0.0554227	10.3446	290868	14378	710.724	0.0494314	1762.56	124.568	13.3691	1261.95	1071.38	0.329866	881777	4175.92	0.67849	1815.44	1422140	0.0533483	4	53194800000	0.628749	13	16	137.287	7.959538462	131511.6837
4229670000	1517760000	0.576072	0.206715	2.78679	85687	12137	1719.13	0.141643	896.139	142.456	0.397511	1310.01	1106.6	0.226427	378431	2336.31	0.222641	530	885	930.667	459494	85687	0.236835	9	5747420000	0.782786	28957300000	989584000	0.599834	0.0204987	29.2621	219717	11073	558.042	0.0503967	1307.47	45489.1	7.11966	1282.89	1037.32	0.588412	373407	2932.41	0.872189	1346.69	486382	9417.85	9	29946900000	0.620333	14	14	124.967	7.476571429	115187.5785
4924450000	2323730000	0.805028	0.379873	2.1192	78212	14686	2757.61	0.187772	1127.64	62134.4	-1.05508	1353.03	900.218	0.107311	728833	3183.84	0.128745	913	1112	1165.01	956016	78212	49361.9	6	7248180000	1.1849	1.20E+11	4883360000	0.826962	0.03356	24.6413	381459	20103	1059.43	0.0527003	2261.38	51703.9	32.2572	1308.19	944.763	0.311358	1225150	5158.82	0.850085	2327.64	1522350	7008.08	4	1.25E+11	0.860523	12	17	125.92	10.49333333	130551.3034
3966290000	1342340000	0.655329	0.221787	2.95476	77797	10055	1299.57	0.129247	955.33	99841	12.7393	1290.53	1039.28	0.18247	426354	2555.99	0.244313	639	921	989.974	556137	77797	128131	18	5308630000	0.877116	1.11E+11	24443300000	0.351846	0.0774516	4.54278	561778	19926	706.766	0.0354695	1803.61	60038.4	66.9996	1372.04	1068.47	0.372811	1506870	4693.46	0.408538	1857.62	1855590	6416.42	5	1.35E+11	0.429297	12	17	109.63	9.135833333	159475.8667
1802800000	800237000	0.498616	0.221328	2.25284	60130	7785	1007.92	0.129469	818.074	32549	-17.2206	1382.7	1133.19	0.180345	333416	2233.45	0.148342	678	688	844.639	403951	60130	17619.1	6	2603040000	0.719944	50306900000	15842600000	0.478868	0.150804	3.17542	324120	15002	694.372	0.0462853	1765.47	115588	-11.4565	1388.56	910.617	0.202238	1602670	4967.6	0.271448	1824.12	2336790	41221	10	66149400000	0.629672	9	12	76.859	8.539888889	102568.3559
4340040000	1552970000	0.573964	0.205378	2.79467	86957	11812	1604.51	0.135837	888.316	2942.37	-19.4418	1300.94	1201.15	0.20444	425342	2463.28	0.223677	857	710	918.438	560164	86957	99.561	21	5893000000	0.779341	34203800000	2226890000	0.837045	0.054497	15.3595	202145	13318	877.435	0.0658834	1568.02	96448.8	-9.86577	1359.86	1086.34	0.337781	598449	3561.2	0.770439	1614.3	891752	46018.3	14	36430700000	0.891542	13	15	99.576	5.546769231	102949.8602
4185460000	2596380000	0.699557	0.433959	1.61204	77350	13401	2321.74	0.173251	1053.22	157660	11.9099	1306.27	954.963	0.120136	643855	3025.93	0.0549029	890	901	1113.15	794497	77350	321354	16	6781850000	1.13352	95176000000	6542140000	0.670944	0.0461188	14.5482	376635	10753	307	0.0285502	2006.13	17667.4	-28.1533	1372.84	1012.46	0.360006	1046190	4721.25	0.759281	2066.3	1536680	828.752	2	1.02E+11	0.717063	10	14	102.387	10.2387	116616.0676
7256160000	554681000	0.918377	0.0702033	13.0817	88888	10484	1236.55	0.117946	1318.73	90559.2	7.39148	1285.95	771.754	0.147578	602313	3249.33	0.736115	669	1319	1357.99	879959	88888	92261.8	11	7810850000	0.98858	1.25E+11	10970100000	0.495136	0.0433806	11.4138	502873	16311	529.057	0.0324356	2067.22	39642.5	-32.4084	1483.41	1222.86	0.413225	1216950	4769.69	0.703734	2128.74	1767000	3125.09	4	1.36E+11	0.538517	10	13	165.258	16.1971	165162.1806
5720350000	2935450000	0.716561	0.367709	1.94872	89348	14882	2478.78	0.166562	1084.43	216077	-20.3513	1333.35	921.395	0.14379	621379	2971.92	0.103516	824	1074	1119.49	819602	89348	522554	25	8655800000	1.08427	93562100000	15671800000	0.412835	0.0691507	5.97008	476060	20489	881.82	0.0430387	1700.78	190724	18.6285	1302.44	1118.54	0.373041	1276160	4467.93	0.508453	1753.9	1656510	76409.5	19	1.09E+11	0.481986	13	18	141.436	10.87969231	157490.6367
6013180000	2364900000	0.953934	0.375169	2.54268	79395	14908	2799.27	0.18777	1144.91	180029	1.82748	1276.82	986.809	0.108181	733907	3224.19	0.189621	811	1118	1182	891465	79395	408219	17	8378090000	1.3291	96791300000	8746090000	0.610896	0.0552008	11.0668	398047	20210	1026.12	0.0507729	2058.62	163120	72.1479	1423.5	1133.69	0.297714	1337010	4992.84	0.695983	2102.54	1613800	66847.1	13	1.06E+11	0.666097	15	15	148.036	8.604466667	131622.8569
3158970000	1165210000	0.505192	0.186344	2.71108	79076	10362	1357.82	0.131039	881.865	69057.2	-3.75272	1426.26	1015.7	0.195843	403773	2439.81	0.212588	732	736	927.515	525069	79076	60307.8	11	4324180000	0.691535	73636600000	41481100000	0.301964	0.170103	1.77518	493821	22569	1031.47	0.0457028	1941.66	216436	4.61795	979.361	760.79	0.33306	1482680	4900.25	0.0780235	1979.78	2136370	94861.4	17	1.15E+11	0.472066	10	15	111.277	11.1277	158169.1264
8201900000	1266440000	1.45808	0.225138	6.47636	75001	12947	2234.97	0.172624	1316.8	151546	8.37967	1326	801.609	0.107991	694514	3237.06	0.536542	826	1309	1356.31	946597	75001	306210	18	9468340000	1.68322	1.47E+11	7472030000	0.635855	0.0323434	19.6595	480647	16821	588.677	0.0349966	2085.83	76223.4	2.86413	1186.59	968.382	0.495448	970125	4695.95	0.815756	2147.26	1123280	12087.9	8	1.54E+11	0.668198	13	14	166.504	12.808	151589.2566
10985400000	1091830000	1.11088	0.110409	10.0615	99443	12662	1612.24	0.127329	1345.13	48019.8	16.7698	1358.52	792.541	0.199515	498423	3105.4	0.671076	521	1324	1385.48	605711	99443	23188.2	6	12077200000	1.22129	1.09E+11	10726100000	0.621085	0.0612325	10.1431	418533	11929	340	0.0285019	1965.37	60966.1	69.676	1298.29	1015.65	0.45413	921615	4533.5	0.673247	2000.63	1484820	8880.7	8	1.20E+11	0.682318	13	16	161.875	12.45192308	152283.7735
3847910000	1567570000	1.0779	0.439117	2.45469	59748	12232	2504.22	0.204727	1094.91	21	-23.6731	1368.59	1004.89	0.121172	493083	2830.86	0.177306	706	1086	1129.69	744880	59748	0.007381	21	5415480000	1.51701	45498100000	6080140000	0.480244	0.0641774	7.48308	307798	13326	576.944	0.0432946	1540.93	334.279	43.4442	1266.56	950.953	0.351661	875270	3732.44	0.584057	1578.31	1143490	0.363039	9	51578300000	0.544421	12	13	157.133	10.31183333	109116.4425
8370700000	2344370000	0.99139	0.277657	3.57056	91888	12695	1753.91	0.138157	1130.77	38752.3	-1.9525	1306.05	872.899	0.14891	617069	2967.89	0.316312	785	1115	1168.83	823653	91888	16343.2	4	10715100000	1.26905	1.36E+11	2959220000	0.72907	0.0158886	45.8865	431565	18203	767.785	0.042179	2070.5	95117	55.8336	1255.21	1165.03	0.539104	800523	4460.45	0.916507	2130.5	1088840	20963.8	13	1.39E+11	0.744959	11	16	140.055	12.43209091	155829.4937
6650410000	1555830000	0.851009	0.199089	4.27451	88401	12111	1659.22	0.137001	1058.73	37476.4	5.28305	1345.72	843.005	0.159492	554265	2861.18	0.385414	744	1013	1093.66	737484	88401	15887.6	6	8206240000	1.0501	1.43E+11	8131430000	0.785229	0.0445917	17.6093	427028	14631	501.293	0.0342624	2313.14	123762	21.0659	1362.95	965.063	0.431805	988937	5061.18	0.796604	2382.53	1500260	35868.6	16	1.51E+11	0.829821	10	14	122.528	12.2528	149794.0914
3274430000	2267300000	0.573311	0.396976	1.4442	75574	13560	2433.03	0.179427	947.54	104343	1.37026	1370.16	929.729	0.139394	542161	2701.74	0.0330278	794	911	973.127	705687	75574	144064	10	5541730000	0.970287	1.05E+11	12428100000	0.586923	0.06942	8.45467	423117	19436	892.798	0.0459353	2044.6	40341.6	16.0266	1112.81	987.775	0.320558	1319940	4821.95	0.621676	2104.83	1811210	3846.33	4	1.18E+11	0.656343	12	13	131.817	8.6065	139962.6665
2767070000	1769520000	0.762924	0.487883	1.56374	60224	13333	2951.79	0.22139	1097.05	5873.37	-7.94166	1312.1	1083.21	0.109686	549056	2864.61	0.048352	726	1096	1134.55	770048	60224	572.803	19	4536590000	1.25081	27894900000	570210000	1.01913	0.0208323	48.9204	165443	15124	1382.56	0.0914152	1582.32	2120.55	3.85545	1354.44	953.73	0.297128	556807	3522.34	0.921478	1629.77	828873	27.18	14	28465100000	1.03996	15	15	153.766	7.9166	82342.83021
10026600000	2228960000	0.964505	0.214413	4.49834	101959	13425	1767.68	0.131671	1265.28	53910.5	-4.60412	1316.56	798.613	0.159029	641133	3144.74	0.404819	802	1238	1303.23	902225	101959	28505	6	12255600000	1.17892	1.81E+11	11564200000	0.572148	0.0364918	15.6788	562937	19411	669.323	0.0344817	2352.2	65197.6	27.8382	1315.06	1024.67	0.496124	1134670	5196.45	0.774554	2422.17	1597410	7550.97	7	1.93E+11	0.608639	13	15	157.486	10.33723077	176172.476
5757070000	1150400000	0.622398	0.12437	5.0044	96176	10878	1230.36	0.113105	1129.51	9	9.52267	1309.94	859.055	0.16131	596217	2954.76	0.44477	798	1127	1161.11	770396	96176	0.000842206	9	6907470000	0.746768	31806500000	4392820000	0.636203	0.0878664	7.24057	223594	21908	2146.57	0.0979812	1748.76	20155.3	0.398635	1340.3	1098.73	0.220292	1014990	4192.36	0.573501	1799.82	1508310	1816.85	22	36199300000	0.724069	13	13	158.805	9.463230769	120250.9884
6601690000	2807270000	0.664949	0.282759	2.35164	99640	16495	2730.68	0.165546	1237.49	160675	-2.67976	1266	889.221	0.139182	715897	3231.67	0.162633	925	1208	1274.61	866788	99640	259097	15	9408961000	0.947707	1.25E+11	7374700000	0.60907	0.0359939	16.9215	452645	12550	347.96	0.0277259	1982.68	85369.1	16.7346	1194.27	1145.49	0.380309	1190200	4699.3	0.789258	2037.32	1499200	16100.7	9	1.32E+11	0.645064	15	16	161.031	8.923133333	148505.7433
5749010000	2372110000	0.570511	0.2354	2.42358	100384	15876	2510.83	0.158153	1167.33	199138	-9.03639	1337.04	889.916	0.154099	651424	3117.08	0.172903	790	1134	1202.35	876206	100384	395040	16	8121120000	0.80591	1.08E+11	10288200000	0.578644	0.0550695	10.5075	432229	19675	895.603	0.0455199	2260.98	74472.1	35.8891	1269.89	1003.57	0.295331	1463540	5368.23	0.682608	2324.17	1726210	12831.4	6	1.18E+11	0.633713	15	18	150.571	8.209133333	155975.9568
4235460000	879599000	1.25459	0.260548	4.81521	58103	12009	2482.08	0.206685	1177.99	3882.48	-46.4832	1402.48	907.209	0.113876	510231	2846.84	0.430434	608	1165	1213.33	679283	58103	259.43	18	5115060000	1.51514	68056600000	11291500000	0.546737	0.090711	6.02725	352814	17256	843.984	0.0489096	1872.73	126564	-44.7201	1106.16	815.309	0.309526	1139850	4525.14	0.511788	1928.91	1706180	45402.3	11	79348100000	0.637448	14	15	178.057	10.4035	114946.4224
3146440000	2134290000	0.420267	0.285076	1.47423	86526	13011	1956.48	0.150371	894.034	183.225	15.4939	1310.65	1023.45	0.170888	506332	2626.12	0.0367365	808	818	928.039	655379	86526	0.387994	11	5280730000	0.705343	95367600000	4043610000	0.688297	0.029184	23.5848	372231	10081	273.02	0.0270826	1901.84	13199.8	5.36888	1329.87	1139.41	0.453598	820619	4339.59	0.843916	1951.75	1110500	468.082	2	99411200000	0.717481	9	15	98.26	10.91777778	147247.8343
8773400000	1225120000	1.16161	0.162207	7.16125	86907	11207	1445.19	0.128954	1081.97	73116.6	12.0082	1308.99	1014.29	0.148788	584098	2958.23	0.569933	693	1041	1130.06	681458	86907	61514.5	9	9998520000	1.32381	32866600000	1070630000	0.735402	0.0239557	30.6984	211405	7649	276.754	0.0361817	1649.88	9184.11	53.252	1262.38	1158.25	0.543803	388753	3489.53	0.877792	1699.15	547731	398.987	2	33937300000	0.759357	12	17	129.169	10.76408333	113957.1532
4220980000	1712430000	0.486763	0.197478	2.4649	93121	11949	1533.26	0.128317	985.597	25339.6	4.98249	1324.02	981.044	0.176181	528554	2709.91	0.178745	751	972	1015.16	712659	93121	6895.3	3	5933410000	0.684241	30999300000	562640000	0.826802	0.0150066	55.096	193631	8992	417.578	0.0464389	1872.47	33517.6	30.3141	1255.65	972.896	0.511909	378253	3864.32	0.929965	1928.01	570240	5801.92	6	31561900000	0.841808	12	14	134.852	7.812666667	114009.2585
3045790000	66834400	0.90879	0.0199417	45.5723	57892	4669	376.556	0.0806502	929.866	189.941	18.5815	1300	1139.22	0.438433	132043	2026.46	0.915956	201	926	957.762	164197	57892	0.623189	12	3112630000	0.928732	17604700000	1750000000	0.428957	0.0426406	10.0598	202585	8568	362.37	0.0422934	1195.14	34875.1	17.0679	1149.59	1008.89	0.554361	365439	2755.74	0.671031	1230.16	477973	6003.75	6	19354700000	0.471598	13	14	133.825	7.864769231	91530.02078
4825720000	2209290000	0.75225	0.344392	2.18429	80094	15165	2871.34	0.18934	1054.38	145038	3.10257	1320.26	1044.09	0.12494	641059	2962.01	0.138321	880	891	1081.51	781006	80094	262642	16	7035010000	1.09664	48006200000	753871000	1.3995	0.0219772	63.6796	185209	20778	2331.02	0.112187	2115.88	298887	2.13075	1279.08	956.55	0.346445	534599	4426.92	0.939113	2177.41	666610	482339	27	48760000000	1.42148	15	19	107.713	7.180866667	102409.806
1639840000	885028000	0.474825	0.256265	1.85286	58767	10777	1976.34	0.183385	802.574	73420.2	-10.2114	1289.79	1044.91	0.162693	361215	2313.56	0.0893713	698	795	839.156	511955	58767	91727.2	10	2524870000	0.73109	24795600000	1143310000	0.690232	0.0318262	21.6875	189535	7430	291.265	0.0392012	1498.15	28474.9	30.0868	1315.62	1090	0.404771	468252	3351.85	0.831463	1543.08	701327	4277.93	5	25938900000	0.722058	14	15	107.242	6.382785714	75158.92347
3636680000	2314640000	0.677911	0.43147	1.57117	73243	12437	2111.86	0.169805	1006.28	89665	6.11497	1283.76	1011.82	0.114006	642450	2943.74	0.0493474	925	941	1053.78	816595	73243	109769	9	5951310000	1.10938	1.16E+11	4852040000	0.689409	0.0287356	23.9914	410915	14260	494.865	0.034703	2080.15	8347.71	60.229	1231.23	1089.04	0.413454	993859	4759.31	0.84635	2142.06	1302250	169.583	1	1.21E+11	0.718145	11	14	109.641	9.967363636	134356.1168
1493400000	593095000	0.584846	0.232269	2.51797	50532	10698	2264.85	0.211707	805.503	97042.5	1.47111	1290.46	1119.86	0.144948	348621	2226.74	0.186184	801	689	829.669	409953	50532	186362	14	2086490000	0.817116	30686500000	1885770000	0.665081	0.040871	16.2727	214801	7353	251.706	0.0342317	1617.61	17167.4	-55.4335	1179.27	1015.29	0.433607	495382	3468.4	0.781828	1665.01	722944	1372.06	3	32572300000	0.705952	12	17	78.403	6.533583333	80269.24057
6073360000	1064410000	0.867477	0.152034	5.70582	83673	11736	1646.09	0.14026	1075.82	37222.9	13.3611	1326.85	962.016	0.162585	514641	2816.44	0.492456	639	1072	1111.91	679309	83673	16559	4	7137770000	1.01951	65213800000	1734740000	0.674125	0.0179323	37.5929	311028	9328	279.755	0.0299909	1772.33	5405.04	48.1465	1259.59	1025.41	0.580508	535786	3887.08	0.89904	1820.99	755055	93.9287	1	66948500000	0.692057	12	16	137.644	11.47033333	132727.5848
1752970000	1163750000	0.541345	0.359383	1.50632	56905	9566	1608.09	0.168105	931.279	96703.3	-3.53497	1318.95	1050.21	0.136781	416030	2467.71	0.0408108	917	725	958.848	498459	56905	164336	15	2916720000	0.900729	37729600000	2233870000	0.803059	0.0475471	16.8898	216754	9261	395.684	0.0427258	1898.88	181.279	44.442	1262.39	1071.19	0.354387	611631	4067.44	0.788907	1954.71	958211	0.15161	2	39963400000	0.850606	8	15	79.051	9.881375	84346.44788
7712900000	635423000	0.919396	0.075744	12.1382	91592	9206	925.304	0.100511	1107.36	80794.7	13.6948	1358.47	929.885	0.20737	441684	2745.54	0.718718	601	1084	1140.58	612685	91592	71270.3	12	8348320000	0.99514	1.84E+11	12172200000	0.792875	0.0523397	15.1486	482247	15415	492.74	0.031965	2301.12	8449.8	-111.36	1204.53	805.347	0.365298	1320150	5255.2	0.76764	2365.73	1936470	148.055	1	1.97E+11	0.845214	10	14	121.246	12.1246	164885.8712
7165380000	943789000	1.05223	0.138594	7.59214	82521	11205	1521.45	0.135784	1139.98	137088	1.29381	1247.29	953.883	0.227174	363250	2628.5	0.588641	449	1135	1177.18	501214	82521	227736	19	8109170000	1.19082	76569400000	2102190000	0.714652	0.0196206	36.4236	327326	11217	384.391	0.0342686	1710.36	54978.2	41.6648	1353.33	1208.5	0.606549	539653	3769.15	0.895972	1733.72	695841	9234.22	9	78671600000	0.734272	12	15	136.608	11.384	123250.4885
5912840000	3237220000	0.965667	0.528693	1.82652	78250	14454	2669.88	0.184716	1145.18	95489.5	-20.4739	1307.94	815.687	0.0974987	802575	3305.19	0.0855067	925	1106	1205.85	1020420	78250	116527	9	9150070000	1.49436	1.15E+11	4071770000	0.888318	0.0313873	28.3018	360176	12348	423.329	0.0342832	2093.05	30035.6	-23.2034	1483.27	1224.47	0.445208	809007	4592.84	0.868148	2151.61	1242910	2504.71	5	1.19E+11	0.919705	10	15	138.216	13.8216	121296.693
